pyhon_tweets_fairdata
Data;ID;Content;Kategorisierung;Username;LikeCount;RetweetCount
2023-01-02 19:40:00+00:00;1609997957729763331;Curious, are there established URIs for the various points of the FAIR Data Principles?  Looking for something to link to in a https://t.co/zvTaXKQbz4 publishingPrinciples connection.  #schema #opendata #fair #fairdata;;fils;6;1
2023-01-02 14:51:20+00:00;1609925314930425864;@DoRANum_ C'est fait de mon coté. A relayer d'urgence, deadline le 3 février #FAIRdata #opendata #bioinformatics @FRBiodiv @INEE_CNRS @SciOuverte_CNRS @INRAE_DipSO @PNDBiodiv @Inserm @mistea_lab Les identifiants chercheurs aideront à...;;Romain_DAVID_13;3;0
2023-01-02 11:33:58+00:00;1609875645580087297;"Happy New Year to you all! #openscience is not a sprint, but a marathon. So Konrad will stay on track in 2023.
For now, we'll carry on here - but we'll let you know when a relocation to a new anthill becomes imminent #OpenData #FAIRdata https://t.co/P2Wpw2bmib";;data_4_research;1;2
2023-01-02 11:23:09+00:00;1609872921421578245;"New in CODATA Data Science Journal: Constanze Curdt, Jens Dierkes, Sonja Kloppenburg Title: RDM in a Decentralised University Ecosystem—A Case Study of the University of Cologne
https://t.co/RiWtpSAXLQ
#codata #FAIRdata #OpenScience #datascience #opendata #datasciencej https://t.co/eK2NX42YPs";;CODATANews;7;5
2023-01-02 08:24:33+00:00;1609827977721778176;"#NewSpecies
New monkey beetle from Italy just showed up:
Hoplia asprumuntiana

Treatment: https://t.co/dmt0eLvwfr
Original paper: https://t.co/irZ910h45Z
@Zootaxa @entomologyArt @ColeopSoc @NHM_Coleoptera @WWFitalia @Legambiente

#FAIRdata #Nature #conservation #Biodiversity https://t.co/MM9XicfmXN";;plazi_species;15;1
2023-01-01 09:39:50+00:00;1609484535942774784;"New in CODATA Data Science Journal: Paul Vierkant, Antonia Schrader, Heinz Pampel Title: Organization IDs in Germany—Results of an Assessment of the Status Quo in 2020
https://t.co/weUE6RvEwk
#codata #FAIRdata #OpenScience #datascience #opendata #datasciencej https://t.co/WAul06X7LK";;CODATANews;8;7
2023-01-01 08:21:46+00:00;1609464886672912386;"#NewSpecies for #NewYear!
Quercus mangdenensis
A newly discovered Oak-Species from Vietnam!

Treatment: https://t.co/bdVV7RWdfP
Original paper: https://t.co/CrgqVgJjIS
@PhytoKeys @bgci @Kew_Asia @BSBIbotany @globaltrees @FactsAboutTrees @IUCN_forests @CIFOR

#FAIRdata #nature https://t.co/pxyEBuxBl8";;plazi_species;72;17
2022-12-31 09:01:00+00:00;1609112373389938689;"🚨Just published:

Antonio Ballell Mayoral (2022): Ballell et al Dental form and function in the early feeding diversification of dinosaurs Sci Adv. 

https://t.co/1w5UzBB1YJ

#dataset #FAIRdata @NERCscience @UoBEarthScience https://t.co/rnmxybZx27";;databris;0;0
2022-12-31 08:29:22+00:00;1609104414245101570;"#NewSpecies!
New moth from Thailand just landed:

Temnolopha paucusinota

Treatment: https://t.co/5mnGYoIdhv
Original paper: https://t.co/6qjUgVd6u2
@Zootaxa @entomologyArt @insect_otd @RoyEntSoc @savebutterflies @IUCNButterflySG
#FAIRdata #Biodiversity #conservation #mothsmatter https://t.co/WcvEk7QkZn";;plazi_species;14;6
2022-12-30 16:00:32+00:00;1608855563399532544;"The #WorldFAIR Oceans Science Case Study is asking for your help! Please visit  
https://t.co/mnu75yiIx6 to find out more and complete this short survey on expanding Ocean Interoperability to your domain #FAIRdata #opendata #OpenScience https://t.co/3Qv8CSV0MC";;WorldfairP;3;7
2022-12-30 14:47:22+00:00;1608837153269878787;"Metadata includes references to other metadata
Data includes references to other data
Metadata includes references to other data...

From the #FAIRdata maturity model guidelines (https://t.co/GYj6QO5owF) we're using to evaluate the #REPOPSI repository 

I'm fine  #OpenScience https://t.co/lkwbdktWmx";;AleLazic;6;3
2022-12-30 14:00:31+00:00;1608825362108104710;#WorldFAIR Chemistry: What is a Chemical? The recordings of the first two webinars in the series are now available! Check them out at https://t.co/XzuKlA7pJQ #FAIRdata #OpenScience #datascience #OpenData #cheminformatics #IUPAC #ChemicalData @FAIRChemistry @IUPAC https://t.co/wHz1cNCcnn;;WorldfairP;9;9
2022-12-30 10:00:31+00:00;1608764963635576832;#WorldFAIR Project’s Cross-Domain Interoperability Framework, Workshop, 20 March 2023 @ #RDAPlenary 20. Have you registered yet? Find out more at https://t.co/us3xs5hq1U #FAIRdata #OpenScience #datascience #OpenData https://t.co/0HWNdWcUct;;WorldfairP;9;9
2022-12-30 09:47:36+00:00;1608761713331171328;"Reflecting on quite a big year for @ODISSEI_nl. Thought I would list my top 10 favourite developments this last year: 

10. Created a #FAIRdata implementation community with @GOFAIRofficial and led by @AngelicaMaineri . This will pay huge dividends going forward.";;DrTomEmery;30;8
2022-12-30 06:32:40+00:00;1608712656759947265;"#NewSpecies!
A newly discovered fungus from China for #FungiFriday!

Mycena chlorocyanea

Treatment: https://t.co/lc24o2TNAS
Original paper: https://t.co/5j2C3AEMCQ
@Phytotaxa @KewMycology @allthingsfungi @MycoFun

#FAIRdata #nature #Conservation #fungi #mushroomtwitter https://t.co/Q31OuimICH";;plazi_species;35;8
2022-12-30 01:02:25+00:00;1608629548786282496;Attending #HICSS56?  Take a look at our tutorial on  Tuesday Jan 3, 1-4PM for hands-on activities about #FAIRdata and #reproducibility in science https://t.co/Zc7OOKwFTM;;LinePouchard;4;2
2022-12-29 16:49:07+00:00;1608505403775533056;#WorldFAIR created a range of FAIR Implementation Profiles (FIPs) between July and October 2022 to better understand current FAIR data-related practices. If you missed it, the report is available at https://t.co/4zjQD6G8I4 #codata #FAIRdata #OpenScience #datascience #OpenData https://t.co/d4Q5LrcFa5;;WorldfairP;20;17
2022-12-29 13:10:34+00:00;1608450403812708352;First output of our #EOSC FAIR Metrics and Data Quality TF: “Community-driven Governance of FAIRness Assessment: An Open Issue, an Open Discussion” ➡️ https://t.co/thVbSra9aH #FAIRdata https://t.co/9wDcdDJGBM;;SusannaASansone;20;13
2022-12-29 08:30:30+00:00;1608379921507704837;"Which #FAIRdata tools are applicable to #digitaltwins in the context of #biodiversity?
Join our webinar series in early 2023 to learn more.
Register now for session 2: https://t.co/uPZWGiZEU8 https://t.co/QIp0caFu6a";;BiodiversityDT;4;4
2022-12-29 06:36:41+00:00;1608351278731599875;"#NewSpecies!
New spider from China just sneaked in:

Lysiteles nanfengmian

Treatment: https://t.co/IdrcThZXLO
Original paper: https://t.co/vt722K5qAv
@BioDataJournal @WSC_NMBE @Arachnologynews @BritishSpiders @arachnofiles

#FAIRdata #Nature #Conservation #arachnology  #Spiders https://t.co/TqSeN2f3zv";;plazi_species;47;10
2022-12-28 11:34:21+00:00;1608063804314615809;“The #NIH Data Management and Sharing (DMS) Policy was released October 29, 2020 and will take effect on January 25, 2023” great job! @NIHDataScience #datasharing #datamanagement #datapolicy #opendata #openscience #FAIRdata;;SusannaASansone;1;1
2022-12-28 07:00:28+00:00;1607994879350546432;"#NewSpecies!
New gecko from india just climbed in:

Cyrtodactylus ngopensis
Holotype: @mizoramuni

Treatment: https://t.co/bhcuGa9D6J
Original paper: https://t.co/dhqMtujR8u
#JournalOfNaturalHistory @tandfonline @herphighlights @PARCorg @4Reptiles

#FAIRdata #conservation #nature https://t.co/9LtCO8ssGD";;plazi_species;39;10
2022-12-27 15:19:30+00:00;1607758073892065293;Learn about #FAIRdata;;DigArcRec;3;2
2022-12-27 12:30:02+00:00;1607715429207707652;"There are existing &amp; emerging metrics to assess the quality of #FAIRdata. We help #research communities in implementing them, while creating new methods &amp; tools that will help different communities and involve new object types. There is more😉Read here https://t.co/mIYmEx21Wq https://t.co/5xFhxUSGdc";;fairimpact_eu;30;21
2022-12-27 08:30:30+00:00;1607655146103660544;"How does the implementation of #FAIRprinciples connect to #BioDT?
Join our webinar series in early 2023 to learn more about #FAIRdata and #digitaltwins.
Register now for session 1: https://t.co/uPZWGiZEU8 https://t.co/WZ6p44lYzz";;BiodiversityDT;12;4
2022-12-27 07:33:14+00:00;1607640735909806080;"#NewSpecies!
New wasp from Brazil just flew in:

Fortipalpa exelysae
Holotype: @ufesoficial

Treatment: https://t.co/0FwLarIHIM
Original paper: https://t.co/Iq9vvFAHcF
@Zootaxa @Hymenopterists @entomologyArt @insect_otd @RoyEntSoc

#FAIRdata #Biodiversity #Nature #Conservation https://t.co/rrV75Pcd7T";;plazi_species;58;12
2022-12-26 14:19:53+00:00;1607380686041653255;"#NewSpecies!
New slug from a tropical greenhouse of @MUSE_Trento (Italy) just crawled in on #molluscmonday:

Barkeriella museensis

Treatment: https://t.co/n43X99awty
Original paper: https://t.co/yscdBTTWhS
@ZoolJLinnSoc @malacologica @AMS1931 @MalacSoc

#FAIRdata #biodiversity https://t.co/CGBdI9NYsx";;plazi_species;121;22
2022-12-26 10:37:14+00:00;1607324654649151489;"Have ideas for how 
@NIH_CommonFund
 data can be used for #DataIntegration, #ArtificialIntelligence approaches, or #DataViz tools? Apply to the #FundingOpp by 2/3/23 &amp; help the 
@CfdeNih
 initiative generate #FAIRData &amp; accelerate #biomedical discoveries. https://t.co/tXDc8iCcAb https://t.co/HJ8KPYNfeS";;digitalhealthxx;0;0
2022-12-25 08:02:03+00:00;1606923213484986369;"#NewSpecies!
Polygonatum praecox

A newly discovered Asparagaceae from China!

Treatment: https://t.co/m8Q61ku027
Original paper: https://t.co/ZzqKtzSQQx
@PhytoKeys @bgci @PlantWorldNews @Kew_Asia @iaptglobal

#FAIRdata #nature #biodiversity #Botany #wildflower #ScienceTwitter https://t.co/QekzAZuMgM";;plazi_species;13;2
2022-12-24 06:42:13+00:00;1606540734093742080;"#NewSpecies
New pitviper from India just sidled by:

Gloydius chambensis

Treatment: https://t.co/xN3TB5KMoe
Original paper: https://t.co/dgfpZrsl6V
@ejtaxonomy @herphighlights @4Reptiles @HerpNation @HerpMapper @random_snakes @WCT_India

#FAIRdata #biodiversity #conservation https://t.co/QCos2MzNo2";;plazi_species;51;12
2022-12-23 19:31:53+00:00;1606372039559942156;Open science / fair data people. The publisher of my manuscripts wants page and article numbers for all references, including my data and code, and claims DOIs are insufficient. That doesn't even make sense, does it? 🫤 #openscience #AcademicTwitter #fairdata #ScienceTwitter;;TobiasAdeJong;7;4
2022-12-23 16:37:38+00:00;1606328187297959936;Season's Greetings from #WorldFAIR! We have a busy year ahead in 2023! To find out what we've done in the project so far, have a look at our recently published newsletter at https://t.co/PNQGxAhoQc #FAIRdata #opendata #datascience #codata https://t.co/T8fGSRBZFv;;WorldfairP;4;4
2022-12-23 16:23:47+00:00;1606324701869088769;"The #WorldFAIR Oceans Science Case Study is asking for your help! Please visit  
https://t.co/mnu75yiIx6 to find out more and complete this short survey on expanding Ocean Interoperability to your domain #FAIRdata #opendata #OpenScience";;WorldfairP;7;8
2022-12-23 15:34:41+00:00;1606312346514690059;"🔖PHIRI #Fridayreads 
Interesting reading by @Romain_DAVID_13 in @SciReports, in the in the framework of @EoscLife: 
""An iterative and interdisciplinary categorisation process towards FAIRer digital resources for sensitive life-sciences data"" #FAIRdata
👉 https://t.co/JimBR5LNOJ https://t.co/L8b7QfpUOt";;PHIRI4EU;3;0
2022-12-23 13:10:35+00:00;1606276078846214145;"#Crustmas is not yet over! 
#NewSpecies: Palaemonella rubrolineata - a translucent shrimp from the Indo-West Pacific

Treatment: https://t.co/L4Bmxmu9Q4
Original paper: https://t.co/dQL3BDbiKR
@Zootaxa @CrustaceanSoci @aqualuvsuotd @crevicedwelling
#FAIRdata #Nature #biodiversity https://t.co/cBtsR5q7Nc";;plazi_species;13;2
2022-12-23 11:53:00+00:00;1606256555338375168;"Every @utwenteEN faculty has a data steward that can help you:
🔸to manage your research data before, during &amp; after your research,
🔸to work according to the #FAIRdata principles 
Check who is your faculty's data steward and do not hesitate to contact us: https://t.co/JaVJlEygsc https://t.co/7xYgrG2zWs";;utwentedcc;1;1
2022-12-23 11:50:02+00:00;1606255808831815680;"#NewSpecies!
A newly discovered fungus from Brazil for #FungiFriday!

Macrolepiota capelariae

Treatment: https://t.co/2hOXW0UIjO
Original paper: https://t.co/ymnC4s4QDV
@Phytotaxa @KewMycology @EMAConservation @allthingsfungi @MycoFun @MSAFungi @IMA_Mycology

#FAIRdata #fungi https://t.co/3yrhTIDyYD";;plazi_species;81;19
2022-12-23 10:32:00+00:00;1606236171230711808;"What does every #researcher need to know about EOSC (European Open Science Cloud)? @CSCfi's @SaraGaravelli and @FMIclimate's @AncaHienola discuss this visionary European initiative: https://t.co/5Sj3iiSFh4 
@EOSC_eu @EOSCFuture @EOSC_Nordic @HelsinkiUni
 #OpenScience #FAIRdata";;OpusEu;5;3
2022-12-23 07:50:05+00:00;1606195423487692803;"#NewSpecies!
New tiger fly from Lesotho just flew in on #FlyFriday:

Coenosia curiosa

Treatment: https://t.co/leFgHVh40L
Original paper: https://t.co/MowFJAYp0Z
@Zootaxa @entsocsa @EntomologyWorld @EntCollNet @DipteristsForum

#FAIRdata #nature #Biodiversity #conservation #flies https://t.co/zq0XNoAbFW";;plazi_species;13;5
2022-12-23 06:18:16+00:00;1606172317280743425;"Otus bikegila
Collected in 2017 on Príncipe Island

described and published in @ZooKeys_Journal in 2022
 
Treatment added to TreatmentBank: https://t.co/oYUrsg4uXD and mediated to @GBIF by @plazi_ch

This process can be automated if the data is published as #FAIRdata. https://t.co/19Vqe4g3vR";;plazi_species;3;0
2022-12-22 18:03:33+00:00;1605987421857923083;"Have ideas for how @NIH_CommonFund data can be used for #DataIntegration, #ArtificialIntelligence approaches, or #DataViz tools? Apply to the #FundingOpp by 2/3/22 &amp; help the @CfdeNih initiative generate #FAIRData and accelerate #biomedical discoveries. https://t.co/sDF8axV16w";;NIH_OAR;1;2
2022-12-22 14:28:53+00:00;1605933396529512448;"WorldFAIR and a Festival of Data – Looking back on 2022 and forward to 2023
https://t.co/Ojs9PFfrdD
#codata #FAIRdata #OpenScience #datascience #opendata https://t.co/fxqTL9rqGM";;CODATANews;6;11
2022-12-22 14:24:47+00:00;1605932366932877314;The first WorldFAIR Project Newsletter is now available at https://t.co/oSMO5YLeZT. You can subscribe to receive future editions directly to your inbox at https://t.co/SDURIFzvH8 #WorldFAIR #FAIRdata #openscience #datascience #opendata #codata https://t.co/quvuoXEuyv;;WorldfairP;10;14
2022-12-22 13:24:00+00:00;1605917068380893184;"FAIRCORE4EOSC and FAIR-IMPACT work together on #FAIRdata and services by delivering new core infrastructure components, by supporting the implementation of FAIR-enabling practices, tools, and services. CONNECT Magazine published by GÉANT:
https://t.co/GaCGWX8Uun 
#OpenScience";;OpusEu;1;1
2022-12-22 12:30:13+00:00;1605903533961887744;"In order to have #FAIRdata, the same #researchdata requires technical, legal, #semantic &amp; organisational #interoperability. We will promote interoperability mechanisms across domains, to foster global alignment of FAIR frameworks in 🇪🇺 and #EOSC 👉 https://t.co/EiHLR3PHfu https://t.co/73JEuwKJCw";;fairimpact_eu;21;8
2022-12-22 11:52:19+00:00;1605893998404591619;"Read now: Disaster Risk Reduction and Open Data Newsletter: January 2023 Edition
https://t.co/7TmGZCzeIh
#codata #FAIRdata #OpenScience #datascience #opendata https://t.co/cRsEY6eevQ";;CODATANews;5;7
2022-12-22 06:40:40+00:00;1605815565385203712;"#NewSpecies
New ground beetle from China just grounded:
Chlaenius yinggelingensis

Treatment: https://t.co/MN9gzTHytS
Original paper: https://t.co/nugrvfxJmn
@ZooKeys_Journal @entomologyArt @ColeopSoc @NHM_Coleoptera @DailyBugFriends

#FAIRdata #Nature #conservation #Biodiversity https://t.co/Zvs8mGKUuU";;plazi_species;25;8
2022-12-21 17:15:02+00:00;1605612823622688768;Many of our clients' #DataServices have increased user numbers, including HMLRs #UKHPI and FSA's Regulated Food Products #2022Highlights #OpenData #FAIRData;;epimorphics;0;0
2022-12-21 17:15:02+00:00;1605612822783729664;Other #2022Highlights include lots of successful customer project releases including Hydrology, CBD Products on the market data, and Regulated Food Products #OpenData #FAIRData #FoodData #HydrologyData https://t.co/4NPGO9HIf5;;epimorphics;0;0
2022-12-21 16:35:16+00:00;1605602817154207744;"🚨Just published:

Stanislaw Biber (2022): Measurements and linearized models for golf ball bounce.

https://t.co/2Ix4FeLJju

#dataset #FAIRdata @BristolUniEng https://t.co/w3uutd3LSU";;databris;1;0
2022-12-21 16:33:44+00:00;1605602430602846210;"A lire sur la gestion et l'accès aux ressources sur les données sensibles : ""An iterative and interdisciplinary categorisation process towards FAIRer digital resources for sensitive life-sciences data"".
#FAIRData";;Odatis_Ocean;0;1
2022-12-21 16:28:48+00:00;1605601187465764864;"#swarm is the bedrock for a new paradigm of interoperable #dApps that respect privacy and individual’s digital freedom. #fairdata protocol provides the tools to build them. @crtahlin and Nugaon are showing the ropes 

#SwarmOdyssey2023 #web3";;ethswarm;8;4
2022-12-21 14:19:01+00:00;1605568528668672009;"Mitä on FAIR Data ja miten se ohjaa tiedonhallintaa?

Lue Jaakko Martikaisen blogikirjoitus 👉https://t.co/TFSerbxWwx

#fairdata #digitalous #tiedonhallinta";;yrityksendigi;2;1
2022-12-21 13:02:25+00:00;1605549247939678209;"DCC's data stewards, ICT-account managers, privacy experts, information specialists &amp; research support coordinators - wish you a wonderful holiday. 

We look forward to supporting you on your journey to #Openscience #FAIRdata in 2023!  

Do not hesitate to contact us in 2023.👇 https://t.co/gtMppWjRCu";;utwentedcc;1;2
2022-12-21 13:00:00+00:00;1605548641309134849;"#NewDataset
&gt; 24K occurrences from #Netherlands🇳🇱
&gt; 5K #microzooplankton #taxa 
- count, length, development stage &amp; sampling #FAIRdata

available via https://t.co/odtMMyDNjr

@jmeesvliz @VLIZnews @EMODnet #Biology @deltares @LifeWatchVLIZ @OBISNetwork #marinescience #OpenScience https://t.co/PPwGiXOozh";;EurOBIS_VLIZ;8;4
2022-12-21 12:46:54+00:00;1605545345554870272;"Also a related publication to RIs EU activities
@MIRRI_live
@InfrafrontierEU
@EmbrcFrance
@EMBRC_EU
@EuroBioImaging
@EuOpenscreen  
@CNRsocial_
@unito
Authors 
Congrats and thanks for all the work done!
#FAIRdata and thanks for @resdatall @EU_Commission @RDA_Europe supports !";;Romain_DAVID_13;4;0
2022-12-21 12:24:00+00:00;1605539580648001537;"Three handpicked papers about research projects that provide specific examples about the versatility, efficiency &amp; scalability of #knowledgegraphs: https://t.co/Xe2TvTOFZc #FAIRdata #GLAM #RDF #semanticweb #graphdb";;ontotext;2;1
2022-12-21 10:58:33+00:00;1605518076849668097;"#OpenScience mushrooming 
#FAIRdata #DataScience #EOSC";;Ola_Olsz;0;2
2022-12-21 08:50:39+00:00;1605485889227870208;"@Romain_DAVID_13 @ERINHA_RI in @SciReports @EoscLife ""An iterative and interdisciplinary categorisation process towards FAIRer digital resources for sensitive life-sciences data"" #semantic #FAIRdata #Sensitive https://t.co/1sdKuXC0fQ";;EoscLife;1;0
2022-12-21 06:06:46+00:00;1605444648423624704;"#NewSpecies!
Gonolobus rumihuilcanus

A newly discovered Apocynaceae from Ecuador!
Holotype: @UNLoficial

Treatment: https://t.co/aiINe2hZWG
Original paper: https://t.co/Rpdjdor3BQ
@Phytotaxa @bgci @KewAmericas @CPCplants @WCSEcuador @CI_Ecuador @INABIO_EC

#FAIRdata #Nature https://t.co/3SDTLJMdA8";;plazi_species;52;12
2022-12-20 19:07:05+00:00;1605278635488862209;"Have ideas for how @NIH_CommonFund data can be used for #DataIntegration, #ArtificialIntelligence approaches, or #DataViz tools? Apply to the #FundingOpp by 2/3/22 &amp; help the @CfdeNih initiative generate #FAIRData and accelerate #biomedical discoveries. https://t.co/c7MEaCuRZ8 https://t.co/oU89cWMk6m";;nih_nhlbi;4;1
2022-12-20 15:23:27+00:00;1605222355135262721;"ORCID &amp; DMPTool are integrated, learn more below, 
#OpenScience #DMP #DataManagement #researchdata #FAIRdata #ResearchIntegrity
#Reproducibility";;ShawnaSadler;1;1
2022-12-20 15:22:24+00:00;1605222088700153856;📞Calling all early-stage investigators interested in #CloudComputing, #FAIRData, and #BiomedicalResearch! Kickstart your research with the Common Fund Data Ecosystem pilot project #FundingOpportunity. Apply by 2/3/23: https://t.co/2VaAT1qyzo  @CfdeNih https://t.co/DfnJZuh1B0;;NIH_CommonFund;2;1
2022-12-20 14:51:00+00:00;1605214186090516481;"Fourteen organizations will be developing an #AI solution for efficient curation &amp; publishing of personal health data, delivering interoperable &amp; reusable personal health records for the benefit of patients &amp; clinical researchers. https://t.co/3c9jLBmZ3W #FAIRdata #biodata #NLP";;ontotext;0;0
2022-12-20 12:31:37+00:00;1605179112506654720;"📰Extra, extra!
The new #FAIRmat newsletter, featuring project updates, interviews and opinions from our community, is now available! 
Find it at https://t.co/Ph3tqkv3P5
@NFDI_de #FDM #RDM #FAIRdata #OpenScience";;FAIRmat_NFDI;8;4
2022-12-20 11:10:30+00:00;1605158696857763840;Data stewards gesucht für Naturwissenschaften, Humanwissenschaften und DataScience - Details in den Links unten! #jobfairy #datastewardship #researchdata #Forschungsdaten #FAIRdata;;gesch16;1;1
2022-12-20 10:28:24+00:00;1605148101756747777;"Target 21 #COP15 #GlobalBiodiversityFramework #FAIRdata @GOFAIRofficial 

""Ensure that the best available data, information and knowledge, are accessible to decision makers, practitioners and the public to guide effective and equitable governance,...."" https://t.co/QQKNkkLwPl";;gnu111;6;2
2022-12-20 10:15:13+00:00;1605144783357370369;"🚨Just published:

David Payne, Jonathan Matthews (2022): Data for: ""A CMOS-compatible heterogeneous interferometer for chip-scale temperature sensing"".

https://t.co/b9Sfdl6I66

#dataset #FAIRdata @HorizonEU @EPSRC @BristolUniPhys https://t.co/6eAHrwqUHl";;databris;1;1
2022-12-20 06:58:13+00:00;1605095209741828102;"#NewSpecies!
New land snail from Australia just crawled in:

Geminitor kullaensis
Holotype: @qldmuseum

Treatment: https://t.co/LpuAGT3f3k
Original paper: https://t.co/5vJOHAgAku
#JournalofNaturalHistory @tandfonline @malacologica @AMS1931 @FemoraleShells

#FAIRdata #biodiversity https://t.co/MLLsnsvAGa";;plazi_species;103;27
2022-12-19 20:04:52+00:00;1604930787740381185;"#FAIRdata sharing for (biomedical) leaders:
Why it is worthwhile to embrace good data management and FAIR principles; How #DataManagement tools improve productivity; How to select repositories for your data; How to write and assess Data Management Plans?
https://t.co/9RXYh8Fw4L";;OpusEu;1;0
2022-12-19 13:38:49+00:00;1604833632790929408;"Introduction for researchers : The Elements of FAIR - Findable https://t.co/WAmg7IGDkF via @YouTube 
#FAIR #FAIRdata #FAIRPrinciples #RDM #OpenData #DataManagement #ResearchData";;JPvE;0;1
2022-12-19 13:33:34+00:00;1604832311278714880;"IEEE #BigData 2022 opening ceremony this morning (YES: Sunday 18/Dec, World Cup Final day!) in Osaka, Japan. 

Excited that a paper about SMARDY project was presented and disseminated.

https://t.co/TbPPkQyOzY
#opendata #FAIRguidelines #fairdata #datasharing
#cloudcomputing https://t.co/GOWBq3arPD";;SMARDYproject;3;1
2022-12-19 07:06:00+00:00;1604734780909789185;"We are very proud to have been part of the Covid19 NMR initiative: https://t.co/x3ITd1EfCT

Kudos to Prof. Harald Schwalbe @HaraldSchwalbe and his group @Schwalbe_BMRZ for creating something out of nothing.

https://t.co/juSekt5E2E 

#eln #lims #sdms  #FAIRdata https://t.co/qWNknzxumj";;LOGS_Repository;8;2
2022-12-19 06:54:14+00:00;1604731817663381504;"#NewSpecies!
New grasshopper from China just hopped by:

Scelimena pyrroma

Treatment: https://t.co/mg4X08qgT4
Original paper: https://t.co/M8r6Uyff1A
@Zootaxa @GrasshopperSpot @OrthopteraCH @EntomologyWorld

#FAIRdata #nature #Biodiversity #conservation #insects https://t.co/RmlWWlzaq8";;plazi_species;24;6
2022-12-19 01:00:22+00:00;1604642765001949185;"🙋️Data librarians, IT &amp; research support professionals: Use our #FAIRdata self-assessment tool to find out how FAIR your research #dataset is and get practical tips on improving its FAIRness.

Take the FAIR test &amp; discover free training resources: https://t.co/VdpZo8QzOL  
#RDM";;ARDC_AU;6;3
2022-12-18 12:12:03+00:00;1604449409210671104;"NIAAAnews: NIH Common Fund programs have generated data sets for the biomedical and behavioral research community.  Apply to the #FundingOpp by 2/3/22 &amp; help the @CfdeNih initiative generate #FAIRData and accelerate  discoveries. 
https://t.co/M9mWH54NZA";;MontPrevention;0;0
2022-12-18 12:00:02+00:00;1604446387185192960;"NIH Common Fund programs have generated data sets for the biomedical and behavioral research community.  Apply to the #FundingOpp by 2/3/22 &amp; help the @CfdeNih initiative generate #FAIRData and accelerate  discoveries. 
https://t.co/612LUdZyKk";;NIAAAnews;1;0
2022-12-18 07:54:59+00:00;1604384719335936000;"#NewSpecies!
Diospyros tehno
A newly discovered Ebenaceae from New Guinea!

Treatment: https://t.co/zgCThhYZcb
Original paper: https://t.co/EYb2JEF0wR
@EJBotany @bgci @PlantWorldNews @Kew_Asia @iaptglobal

#FAIRdata #nature #biodiversity #conservation #Botany #wildflower https://t.co/KQiRmpA7NU";;plazi_species;52;9
2022-12-17 16:04:00+00:00;1604145396837654528;"""The Pistoia Alliance continues to be the fulcrum to make these advancements possible,” said Steve Penn, Director, Medicinal Sciences Information Strategy Lead at Pfizer and Project Champion for the #SemanticEnrichment of ELN Data project. #FAIRdata #SEED
https://t.co/opN4DqJX1u";;PistoiaAlliance;2;0
2022-12-17 08:35:10+00:00;1604032443253678080;"If you missed our talk at #BiotechX, ""Designing for #reusability - FAIR &amp; Federated"" about implementing a FAIR and federated environment for #dataanalysis across a large number of organizations, you can view the slides at https://t.co/p4fYlW5We7 #RDM #FAIRdata #FAIRprinciples https://t.co/HKVMPVNiM2";;TheHyveNL;2;1
2022-12-17 06:26:12+00:00;1603999986001256452;"#NewSpecies!
New longhorn beetle from French Guiana just tiptoed in:

Colobothea batesi
Holotype: @Le_Museum

Treatment: https://t.co/Mv55YCQ721
Original paper: https://t.co/apMeFyB6UH
@Zootaxa @entomologyArt @ColeopSoc @NHM_Coleoptera @EntomologyWorld

#FAIRdata #Biodiversity https://t.co/sXluMZYsCE";;plazi_species;38;10
2022-12-16 19:45:19+00:00;1603838704090460160;"Have ideas for how @NIH_CommonFund data can be used for #DataIntegration, #ArtificialIntelligence approaches, or #DataViz tools? Apply to the #FundingOpp by 2/3/22 &amp; help the @CfdeNih initiative generate #FAIRData and accelerate #biomedical discoveries. https://t.co/Xmd5Zru36i https://t.co/lR0BONJdFy";;NCICancerCtrl;1;1
2022-12-16 14:15:01+00:00;1603755579872346113;"And another #NewSpecies for #Crustmas!
A semiterrestrial crab from vietnamese caves:
Tiwaripotamon bellum

Treatment: https://t.co/dN6K68wmeC
Original paper: https://t.co/moVS6W5INa
@Zootaxa @CrustaceanSoci @CaveSpecies @aqualuvsuotd @CrabDay
#FAIRdata #Nature #biodiversity https://t.co/dv2jrRNjMX";;plazi_species;22;2
2022-12-16 13:48:29+00:00;1603748902515400704;"#NewSpecies!
New armored catfish from Brazil just swam by:

Hypostomus krikati
Holotype: @UFMAoficial

Treatment: https://t.co/VrB7QuHNZC
Original paper: https://t.co/ISdoWaYUxj
@Zootaxa @FishInTheNews @FishBaseProject @IchsAndHerps

#FAIRdata #nature #TeamFish #FishFriday https://t.co/VDhLjSVITe";;plazi_species;24;3
2022-12-16 13:20:10+00:00;1603741778846392322;"🤾‍♀️🤾‍♂️ Playing and learning about #FAIRData with the Data Archiving Guide

A 🆕 resource developed by CESSDA &amp; designed to provide employees at #dataarchives + repositories with an understanding of the work a data archive performs.

👉 https://t.co/vfQVbKVx7L #FAIR #CESSDATraining https://t.co/AphAw19eOc";;CESSDA_Data;3;4
2022-12-16 12:20:46+00:00;1603726829055000578;We’ve put our experience building high volume data services for environmental and #SensorNetworks such as the @envagency Hydrology service into developing our #Agora #MeasurementStore https://t.co/uCdiRM5cdj #FAIRdata https://t.co/1yYCpZhOcz;;epimorphics;2;2
